Matchday,Date,Team 1,FT,Team 2
36,Sat Apr 30 2016,Stuttgarter Kickers,1-0,Hallescher FC
37,Sat May 7 2016,Hallescher FC,3-1,VfR Aalen
37,Sat May 7 2016,Werder Bremen II,1-0,Stuttgarter Kickers
37,Sat May 7 2016,Würzburger Kickers,1-1,Holstein Kiel
37,Sat May 7 2016,1. FSV Mainz 05 II,4-0,Hansa Rostock
37,Sat May 7 2016,Fortuna Köln,0-2,FC Erzgebirge Aue
37,Sat May 7 2016,SG Großaspach,0-1,SV Wehen Wiesbaden
37,Sat May 7 2016,Chemnitzer FC,2-1,VfL Osnabrück
37,Sat May 7 2016,Preußen Münster,2-3,Dynamo Dresden
37,Sat May 7 2016,FC Rot-Weiß Erfurt,0-1,Energie Cottbus
37,Sat May 7 2016,VfB Stuttgart II,0-1,1. FC Magdeburg
38,Sat May 14 2016,SV Wehen Wiesbaden,3-1,VfB Stuttgart II
38,Sat May 14 2016,FC Erzgebirge Aue,3-0,Preußen Münster
38,Sat May 14 2016,1. FC Magdeburg,0-1,Würzburger Kickers
38,Sat May 14 2016,Hansa Rostock,3-1,Hallescher FC
38,Sat May 14 2016,Holstein Kiel,0-3,FC Rot-Weiß Erfurt
38,Sat May 14 2016,VfL Osnabrück,1-3,Fortuna Köln
38,Sat May 14 2016,Dynamo Dresden,2-1,SG Großaspach
38,Sat May 14 2016,Stuttgarter Kickers,0-1,Chemnitzer FC
38,Sat May 14 2016,VfR Aalen,1-2,Werder Bremen II
38,Sat May 14 2016,Energie Cottbus,2-3,1. FSV Mainz 05 II
