Matchday,Date,Team 1,FT,Team 2
37,Sat May 9 1992,Hamburger SV,1-0,Hansa Rostock
37,Sat May 9 1992,Eintracht Frankfurt,2-2,Werder Bremen
37,Sat May 9 1992,1. FC Nürnberg,1-2,Karlsruher SC
37,Sat May 9 1992,Bayern München,4-2,MSV Duisburg
37,Sat May 9 1992,Borussia Dortmund,3-1,Bayer 04 Leverkusen
37,Sat May 9 1992,Bor. Mönchengladbach,2-1,Stuttgarter Kickers
38,Sat May 16 1992,Stuttgarter Kickers,2-0,VfL Bochum
38,Sat May 16 1992,SG Wattenscheid 09,3-2,Bor. Mönchengladbach
38,Sat May 16 1992,MSV Duisburg,0-1,Borussia Dortmund
38,Sat May 16 1992,Karlsruher SC,3-0,Bayern München
38,Sat May 16 1992,Werder Bremen,1-3,1. FC Nürnberg
38,Sat May 16 1992,Hansa Rostock,2-1,Eintracht Frankfurt
38,Sat May 16 1992,Fortuna Düsseldorf,1-0,Hamburger SV
38,Sat May 16 1992,FC Schalke 04,2-0,1. FC Kaiserslautern
38,Sat May 16 1992,Dynamo Dresden,0-0,1. FC Köln
38,Sat May 16 1992,Bayer 04 Leverkusen,1-2,VfB Stuttgart
