Round,Date,Team 1,FT,Team 2
37,Wed Jul 1 2020,Bayern München II,,MSV Duisburg
37,Wed Jul 1 2020,Eintracht Braunschweig,,SV Waldhof Mannheim
37,Wed Jul 1 2020,Hallescher FC,,1. FC Kaiserslautern
37,Wed Jul 1 2020,Hansa Rostock,,KFC Uerdingen
38,Sat Jul 4 2020,SV Meppen,,Eintracht Braunschweig
38,Sat Jul 4 2020,Chemnitzer FC,,Hansa Rostock
38,Sat Jul 4 2020,1. FC Kaiserslautern,,Bayern München II
38,Sat Jul 4 2020,TSV 1860 München,,FC Ingolstadt 04
38,Sat Jul 4 2020,FC Carl Zeiss Jena,,SG Großaspach
38,Sat Jul 4 2020,MSV Duisburg,,SpVgg Unterhaching
38,Sat Jul 4 2020,Würzburger Kickers,,Hallescher FC
38,Sat Jul 4 2020,KFC Uerdingen,,FC Viktoria Köln
38,Sat Jul 4 2020,1. FC Magdeburg,,Preußen Münster
38,Sat Jul 4 2020,SV Waldhof Mannheim,,FSV Zwickau
